store_id,uniq_id,inventory
836,96d19014eb2ea5d248da22076d6dcfa7,2
1069,96d19014eb2ea5d248da22076d6dcfa7,3
1325,96d19014eb2ea5d248da22076d6dcfa7,7
1583,96d19014eb2ea5d248da22076d6dcfa7,10
1498,96d19014eb2ea5d248da22076d6dcfa7,8
1499,96d19014eb2ea5d248da22076d6dcfa7,3
1518,96d19014eb2ea5d248da22076d6dcfa7,5
1771,96d19014eb2ea5d248da22076d6dcfa7,0
2185,96d19014eb2ea5d248da22076d6dcfa7,10
2338,96d19014eb2ea5d248da22076d6dcfa7,1
2437,96d19014eb2ea5d248da22076d6dcfa7,10
2689,96d19014eb2ea5d248da22076d6dcfa7,5
3039,96d19014eb2ea5d248da22076d6dcfa7,1
3040,96d19014eb2ea5d248da22076d6dcfa7,3
3042,96d19014eb2ea5d248da22076d6dcfa7,5
3051,96d19014eb2ea5d248da22076d6dcfa7,10
3128,96d19014eb2ea5d248da22076d6dcfa7,3
3278,96d19014eb2ea5d248da22076d6dcfa7,7
3351,96d19014eb2ea5d248da22076d6dcfa7,8
3597,96d19014eb2ea5d248da22076d6dcfa7,1
3720,96d19014eb2ea5d248da22076d6dcfa7,2
3867,96d19014eb2ea5d248da22076d6dcfa7,4
4023,96d19014eb2ea5d248da22076d6dcfa7,6
4024,96d19014eb2ea5d248da22076d6dcfa7,10
4033,96d19014eb2ea5d248da22076d6dcfa7,2
4163,96d19014eb2ea5d248da22076d6dcfa7,0
836,84f1c33125ba35d76b81776b3fa35fc6,8
1069,84f1c33125ba35d76b81776b3fa35fc6,7
1325,84f1c33125ba35d76b81776b3fa35fc6,4
1583,84f1c33125ba35d76b81776b3fa35fc6,3
1498,84f1c33125ba35d76b81776b3fa35fc6,4
1499,84f1c33125ba35d76b81776b3fa35fc6,0
1518,84f1c33125ba35d76b81776b3fa35fc6,7
1771,84f1c33125ba35d76b81776b3fa35fc6,1
2185,84f1c33125ba35d76b81776b3fa35fc6,3
2338,84f1c33125ba35d76b81776b3fa35fc6,0
2437,84f1c33125ba35d76b81776b3fa35fc6,0
2689,84f1c33125ba35d76b81776b3fa35fc6,7
3039,84f1c33125ba35d76b81776b3fa35fc6,4
3040,84f1c33125ba35d76b81776b3fa35fc6,9
3042,84f1c33125ba35d76b81776b3fa35fc6,2
3051,84f1c33125ba35d76b81776b3fa35fc6,7
3128,84f1c33125ba35d76b81776b3fa35fc6,3
3278,84f1c33125ba35d76b81776b3fa35fc6,10
3351,84f1c33125ba35d76b81776b3fa35fc6,1
3597,84f1c33125ba35d76b81776b3fa35fc6,1
3720,84f1c33125ba35d76b81776b3fa35fc6,8
3867,84f1c33125ba35d76b81776b3fa35fc6,0
4023,84f1c33125ba35d76b81776b3fa35fc6,9
4024,84f1c33125ba35d76b81776b3fa35fc6,5
4033,84f1c33125ba35d76b81776b3fa35fc6,2
4163,84f1c33125ba35d76b81776b3fa35fc6,8
836,2ae43474124722ad35bae46e3cbdf2c8,8
1069,2ae43474124722ad35bae46e3cbdf2c8,3
1325,2ae43474124722ad35bae46e3cbdf2c8,10
1583,2ae43474124722ad35bae46e3cbdf2c8,5
1498,2ae43474124722ad35bae46e3cbdf2c8,9
1499,2ae43474124722ad35bae46e3cbdf2c8,5
1518,2ae43474124722ad35bae46e3cbdf2c8,2
1771,2ae43474124722ad35bae46e3cbdf2c8,8
2185,2ae43474124722ad35bae46e3cbdf2c8,6
2338,2ae43474124722ad35bae46e3cbdf2c8,4
2437,2ae43474124722ad35bae46e3cbdf2c8,6
2689,2ae43474124722ad35bae46e3cbdf2c8,10
3039,2ae43474124722ad35bae46e3cbdf2c8,1
3040,2ae43474124722ad35bae46e3cbdf2c8,4
3042,2ae43474124722ad35bae46e3cbdf2c8,5
3051,2ae43474124722ad35bae46e3cbdf2c8,0
3128,2ae43474124722ad35bae46e3cbdf2c8,10
3278,2ae43474124722ad35bae46e3cbdf2c8,3
3351,2ae43474124722ad35bae46e3cbdf2c8,2
3597,2ae43474124722ad35bae46e3cbdf2c8,1
3720,2ae43474124722ad35bae46e3cbdf2c8,8
3867,2ae43474124722ad35bae46e3cbdf2c8,2
4023,2ae43474124722ad35bae46e3cbdf2c8,6
4024,2ae43474124722ad35bae46e3cbdf2c8,5
4033,2ae43474124722ad35bae46e3cbdf2c8,0
4163,2ae43474124722ad35bae46e3cbdf2c8,0
836,b18511f15201d429b31f2531695a0be3,5
1069,b18511f15201d429b31f2531695a0be3,6
1325,b18511f15201d429b31f2531695a0be3,0
1583,b18511f15201d429b31f2531695a0be3,4
1498,b18511f15201d429b31f2531695a0be3,7
1499,b18511f15201d429b31f2531695a0be3,1
1518,b18511f15201d429b31f2531695a0be3,0
1771,b18511f15201d429b31f2531695a0be3,2
2185,b18511f15201d429b31f2531695a0be3,9
2338,b18511f15201d429b31f2531695a0be3,3
2437,b18511f15201d429b31f2531695a0be3,9
2689,b18511f15201d429b31f2531695a0be3,0
3039,b18511f15201d429b31f2531695a0be3,0
3040,b18511f15201d429b31f2531695a0be3,6
3042,b18511f15201d429b31f2531695a0be3,6
3051,b18511f15201d429b31f2531695a0be3,7
3128,b18511f15201d429b31f2531695a0be3,9
3278,b18511f15201d429b31f2531695a0be3,1
3351,b18511f15201d429b31f2531695a0be3,2
3597,b18511f15201d429b31f2531695a0be3,8
3720,b18511f15201d429b31f2531695a0be3,2
3867,b18511f15201d429b31f2531695a0be3,7
4023,b18511f15201d429b31f2531695a0be3,10
4024,b18511f15201d429b31f2531695a0be3,1
4033,b18511f15201d429b31f2531695a0be3,9
4163,b18511f15201d429b31f2531695a0be3,10
836,754f9a746b379c5f6751f2236c4ace9c,10
1069,754f9a746b379c5f6751f2236c4ace9c,2
1325,754f9a746b379c5f6751f2236c4ace9c,9
1583,754f9a746b379c5f6751f2236c4ace9c,7
1498,754f9a746b379c5f6751f2236c4ace9c,6
1499,754f9a746b379c5f6751f2236c4ace9c,7
1518,754f9a746b379c5f6751f2236c4ace9c,0
1771,754f9a746b379c5f6751f2236c4ace9c,10
2185,754f9a746b379c5f6751f2236c4ace9c,10
2338,754f9a746b379c5f6751f2236c4ace9c,1
2437,754f9a746b379c5f6751f2236c4ace9c,7
2689,754f9a746b379c5f6751f2236c4ace9c,10
3039,754f9a746b379c5f6751f2236c4ace9c,6
3040,754f9a746b379c5f6751f2236c4ace9c,1
3042,754f9a746b379c5f6751f2236c4ace9c,5
3051,754f9a746b379c5f6751f2236c4ace9c,1
3128,754f9a746b379c5f6751f2236c4ace9c,8
3278,754f9a746b379c5f6751f2236c4ace9c,1
3351,754f9a746b379c5f6751f2236c4ace9c,8
3597,754f9a746b379c5f6751f2236c4ace9c,7
3720,754f9a746b379c5f6751f2236c4ace9c,9
3867,754f9a746b379c5f6751f2236c4ace9c,9
4023,754f9a746b379c5f6751f2236c4ace9c,1
4024,754f9a746b379c5f6751f2236c4ace9c,10
4033,754f9a746b379c5f6751f2236c4ace9c,9
4163,754f9a746b379c5f6751f2236c4ace9c,6
836,4b0e503a15d473d4b145df476c643fc5,5
1069,4b0e503a15d473d4b145df476c643fc5,3
1325,4b0e503a15d473d4b145df476c643fc5,7
1583,4b0e503a15d473d4b145df476c643fc5,6
1498,4b0e503a15d473d4b145df476c643fc5,6
1499,4b0e503a15d473d4b145df476c643fc5,1
1518,4b0e503a15d473d4b145df476c643fc5,9
1771,4b0e503a15d473d4b145df476c643fc5,4
2185,4b0e503a15d473d4b145df476c643fc5,2
2338,4b0e503a15d473d4b145df476c643fc5,7
2437,4b0e503a15d473d4b145df476c643fc5,2
2689,4b0e503a15d473d4b145df476c643fc5,3
3039,4b0e503a15d473d4b145df476c643fc5,4
3040,4b0e503a15d473d4b145df476c643fc5,10
3042,4b0e503a15d473d4b145df476c643fc5,6
3051,4b0e503a15d473d4b145df476c643fc5,5
3128,4b0e503a15d473d4b145df476c643fc5,7
3278,4b0e503a15d473d4b145df476c643fc5,9
3351,4b0e503a15d473d4b145df476c643fc5,10
3597,4b0e503a15d473d4b145df476c643fc5,1
3720,4b0e503a15d473d4b145df476c643fc5,0
3867,4b0e503a15d473d4b145df476c643fc5,0
4023,4b0e503a15d473d4b145df476c643fc5,6
4024,4b0e503a15d473d4b145df476c643fc5,5
4033,4b0e503a15d473d4b145df476c643fc5,6
4163,4b0e503a15d473d4b145df476c643fc5,10
836,5fa82b7918fc73692c041a29815ff057,2
1069,5fa82b7918fc73692c041a29815ff057,6
1325,5fa82b7918fc73692c041a29815ff057,1
1583,5fa82b7918fc73692c041a29815ff057,1
1498,5fa82b7918fc73692c041a29815ff057,9
1499,5fa82b7918fc73692c041a29815ff057,3
1518,5fa82b7918fc73692c041a29815ff057,3
1771,5fa82b7918fc73692c041a29815ff057,1
2185,5fa82b7918fc73692c041a29815ff057,4
2338,5fa82b7918fc73692c041a29815ff057,6
2437,5fa82b7918fc73692c041a29815ff057,1
2689,5fa82b7918fc73692c041a29815ff057,1
3039,5fa82b7918fc73692c041a29815ff057,8
3040,5fa82b7918fc73692c041a29815ff057,5
3042,5fa82b7918fc73692c041a29815ff057,5
3051,5fa82b7918fc73692c041a29815ff057,7
3128,5fa82b7918fc73692c041a29815ff057,2
3278,5fa82b7918fc73692c041a29815ff057,1
3351,5fa82b7918fc73692c041a29815ff057,10
3597,5fa82b7918fc73692c041a29815ff057,8
3720,5fa82b7918fc73692c041a29815ff057,4
3867,5fa82b7918fc73692c041a29815ff057,3
4023,5fa82b7918fc73692c041a29815ff057,9
4024,5fa82b7918fc73692c041a29815ff057,10
4033,5fa82b7918fc73692c041a29815ff057,10
4163,5fa82b7918fc73692c041a29815ff057,2
836,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,8
1069,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,9
1325,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,9
1583,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,6
1498,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,6
1499,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,7
1518,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,3
1771,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,6
2185,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,5
2338,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,2
2437,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,3
2689,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,9
3039,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,9
3040,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,0
3042,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,3
3051,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,5
3128,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,3
3278,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,5
3351,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,4
3597,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,0
3720,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,7
3867,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,0
4023,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,10
4024,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,5
4033,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,9
4163,15cb46034b5ee5bf3a6ca0e3bbd9fb2b,8
836,729636a9649e051d48fc89ac4543631e,8
1069,729636a9649e051d48fc89ac4543631e,8
1325,729636a9649e051d48fc89ac4543631e,3
1583,729636a9649e051d48fc89ac4543631e,9
1498,729636a9649e051d48fc89ac4543631e,3
1499,729636a9649e051d48fc89ac4543631e,4
1518,729636a9649e051d48fc89ac4543631e,7
1771,729636a9649e051d48fc89ac4543631e,6
2185,729636a9649e051d48fc89ac4543631e,10
2338,729636a9649e051d48fc89ac4543631e,7
2437,729636a9649e051d48fc89ac4543631e,4
2689,729636a9649e051d48fc89ac4543631e,1
3039,729636a9649e051d48fc89ac4543631e,7
3040,729636a9649e051d48fc89ac4543631e,10
3042,729636a9649e051d48fc89ac4543631e,4
3051,729636a9649e051d48fc89ac4543631e,2
3128,729636a9649e051d48fc89ac4543631e,10
3278,729636a9649e051d48fc89ac4543631e,8
3351,729636a9649e051d48fc89ac4543631e,9
3597,729636a9649e051d48fc89ac4543631e,1
3720,729636a9649e051d48fc89ac4543631e,4
3867,729636a9649e051d48fc89ac4543631e,6
4023,729636a9649e051d48fc89ac4543631e,9
4024,729636a9649e051d48fc89ac4543631e,10
4033,729636a9649e051d48fc89ac4543631e,7
4163,729636a9649e051d48fc89ac4543631e,8
836,5332e31f8fb1e5ca082e69026815b512,1
1069,5332e31f8fb1e5ca082e69026815b512,1
1325,5332e31f8fb1e5ca082e69026815b512,1
1583,5332e31f8fb1e5ca082e69026815b512,8
1498,5332e31f8fb1e5ca082e69026815b512,0
1499,5332e31f8fb1e5ca082e69026815b512,1
1518,5332e31f8fb1e5ca082e69026815b512,1
1771,5332e31f8fb1e5ca082e69026815b512,3
2185,5332e31f8fb1e5ca082e69026815b512,4
2338,5332e31f8fb1e5ca082e69026815b512,6
2437,5332e31f8fb1e5ca082e69026815b512,6
2689,5332e31f8fb1e5ca082e69026815b512,10
3039,5332e31f8fb1e5ca082e69026815b512,10
3040,5332e31f8fb1e5ca082e69026815b512,5
3042,5332e31f8fb1e5ca082e69026815b512,8
3051,5332e31f8fb1e5ca082e69026815b512,3
3128,5332e31f8fb1e5ca082e69026815b512,3
3278,5332e31f8fb1e5ca082e69026815b512,7
3351,5332e31f8fb1e5ca082e69026815b512,4
3597,5332e31f8fb1e5ca082e69026815b512,7
3720,5332e31f8fb1e5ca082e69026815b512,4
3867,5332e31f8fb1e5ca082e69026815b512,1
4023,5332e31f8fb1e5ca082e69026815b512,4
4024,5332e31f8fb1e5ca082e69026815b512,0
4033,5332e31f8fb1e5ca082e69026815b512,4
4163,5332e31f8fb1e5ca082e69026815b512,6
836,b74d5990dbf6d0b2fb40d95986fc8477,8
1069,b74d5990dbf6d0b2fb40d95986fc8477,7
1325,b74d5990dbf6d0b2fb40d95986fc8477,6
1583,b74d5990dbf6d0b2fb40d95986fc8477,7
1498,b74d5990dbf6d0b2fb40d95986fc8477,8
1499,b74d5990dbf6d0b2fb40d95986fc8477,4
1518,b74d5990dbf6d0b2fb40d95986fc8477,9
1771,b74d5990dbf6d0b2fb40d95986fc8477,0
2185,b74d5990dbf6d0b2fb40d95986fc8477,9
2338,b74d5990dbf6d0b2fb40d95986fc8477,4
2437,b74d5990dbf6d0b2fb40d95986fc8477,3
2689,b74d5990dbf6d0b2fb40d95986fc8477,8
3039,b74d5990dbf6d0b2fb40d95986fc8477,9
3040,b74d5990dbf6d0b2fb40d95986fc8477,6
3042,b74d5990dbf6d0b2fb40d95986fc8477,8
3051,b74d5990dbf6d0b2fb40d95986fc8477,2
3128,b74d5990dbf6d0b2fb40d95986fc8477,8
3278,b74d5990dbf6d0b2fb40d95986fc8477,9
3351,b74d5990dbf6d0b2fb40d95986fc8477,4
3597,b74d5990dbf6d0b2fb40d95986fc8477,4
3720,b74d5990dbf6d0b2fb40d95986fc8477,4
3867,b74d5990dbf6d0b2fb40d95986fc8477,5
4023,b74d5990dbf6d0b2fb40d95986fc8477,8
4024,b74d5990dbf6d0b2fb40d95986fc8477,4
4033,b74d5990dbf6d0b2fb40d95986fc8477,8
4163,b74d5990dbf6d0b2fb40d95986fc8477,1
836,18e17fa14c0c588112032554a5dd6aa2,3
1069,18e17fa14c0c588112032554a5dd6aa2,9
1325,18e17fa14c0c588112032554a5dd6aa2,3
1583,18e17fa14c0c588112032554a5dd6aa2,1
1498,18e17fa14c0c588112032554a5dd6aa2,4
1499,18e17fa14c0c588112032554a5dd6aa2,3
1518,18e17fa14c0c588112032554a5dd6aa2,0
1771,18e17fa14c0c588112032554a5dd6aa2,9
2185,18e17fa14c0c588112032554a5dd6aa2,9
2338,18e17fa14c0c588112032554a5dd6aa2,10
2437,18e17fa14c0c588112032554a5dd6aa2,4
2689,18e17fa14c0c588112032554a5dd6aa2,7
3039,18e17fa14c0c588112032554a5dd6aa2,0
3040,18e17fa14c0c588112032554a5dd6aa2,8
3042,18e17fa14c0c588112032554a5dd6aa2,4
3051,18e17fa14c0c588112032554a5dd6aa2,10
3128,18e17fa14c0c588112032554a5dd6aa2,7
3278,18e17fa14c0c588112032554a5dd6aa2,8
3351,18e17fa14c0c588112032554a5dd6aa2,7
3597,18e17fa14c0c588112032554a5dd6aa2,0
3720,18e17fa14c0c588112032554a5dd6aa2,2
3867,18e17fa14c0c588112032554a5dd6aa2,3
4023,18e17fa14c0c588112032554a5dd6aa2,7
4024,18e17fa14c0c588112032554a5dd6aa2,8
4033,18e17fa14c0c588112032554a5dd6aa2,5
4163,18e17fa14c0c588112032554a5dd6aa2,2
836,e1e3bd4a20fbdb201fdb9774b353e6fc,9
1069,e1e3bd4a20fbdb201fdb9774b353e6fc,9
1325,e1e3bd4a20fbdb201fdb9774b353e6fc,0
1583,e1e3bd4a20fbdb201fdb9774b353e6fc,7
1498,e1e3bd4a20fbdb201fdb9774b353e6fc,0
1499,e1e3bd4a20fbdb201fdb9774b353e6fc,6
1518,e1e3bd4a20fbdb201fdb9774b353e6fc,4
1771,e1e3bd4a20fbdb201fdb9774b353e6fc,8
2185,e1e3bd4a20fbdb201fdb9774b353e6fc,10
2338,e1e3bd4a20fbdb201fdb9774b353e6fc,4
2437,e1e3bd4a20fbdb201fdb9774b353e6fc,0
2689,e1e3bd4a20fbdb201fdb9774b353e6fc,10
3039,e1e3bd4a20fbdb201fdb9774b353e6fc,8
3040,e1e3bd4a20fbdb201fdb9774b353e6fc,7
3042,e1e3bd4a20fbdb201fdb9774b353e6fc,4
3051,e1e3bd4a20fbdb201fdb9774b353e6fc,1
3128,e1e3bd4a20fbdb201fdb9774b353e6fc,3
3278,e1e3bd4a20fbdb201fdb9774b353e6fc,0
3351,e1e3bd4a20fbdb201fdb9774b353e6fc,2
3597,e1e3bd4a20fbdb201fdb9774b353e6fc,2
3720,e1e3bd4a20fbdb201fdb9774b353e6fc,5
3867,e1e3bd4a20fbdb201fdb9774b353e6fc,1
4023,e1e3bd4a20fbdb201fdb9774b353e6fc,8
4024,e1e3bd4a20fbdb201fdb9774b353e6fc,4
4033,e1e3bd4a20fbdb201fdb9774b353e6fc,1
4163,e1e3bd4a20fbdb201fdb9774b353e6fc,1
836,4f041fa51cf939a341b573bbd1eb36eb,8
1069,4f041fa51cf939a341b573bbd1eb36eb,4
1325,4f041fa51cf939a341b573bbd1eb36eb,7
1583,4f041fa51cf939a341b573bbd1eb36eb,8
1498,4f041fa51cf939a341b573bbd1eb36eb,8
1499,4f041fa51cf939a341b573bbd1eb36eb,4
1518,4f041fa51cf939a341b573bbd1eb36eb,4
1771,4f041fa51cf939a341b573bbd1eb36eb,0
2185,4f041fa51cf939a341b573bbd1eb36eb,4
2338,4f041fa51cf939a341b573bbd1eb36eb,0
2437,4f041fa51cf939a341b573bbd1eb36eb,3
2689,4f041fa51cf939a341b573bbd1eb36eb,6
3039,4f041fa51cf939a341b573bbd1eb36eb,2
3040,4f041fa51cf939a341b573bbd1eb36eb,5
3042,4f041fa51cf939a341b573bbd1eb36eb,10
3051,4f041fa51cf939a341b573bbd1eb36eb,5
3128,4f041fa51cf939a341b573bbd1eb36eb,4
3278,4f041fa51cf939a341b573bbd1eb36eb,0
3351,4f041fa51cf939a341b573bbd1eb36eb,2
3597,4f041fa51cf939a341b573bbd1eb36eb,7
3720,4f041fa51cf939a341b573bbd1eb36eb,8
3867,4f041fa51cf939a341b573bbd1eb36eb,10
4023,4f041fa51cf939a341b573bbd1eb36eb,10
4024,4f041fa51cf939a341b573bbd1eb36eb,7
4033,4f041fa51cf939a341b573bbd1eb36eb,10
4163,4f041fa51cf939a341b573bbd1eb36eb,5
836,0cdd254f902bee86022e6cf93f54ec23,8
1069,0cdd254f902bee86022e6cf93f54ec23,5
1325,0cdd254f902bee86022e6cf93f54ec23,6
1583,0cdd254f902bee86022e6cf93f54ec23,6
1498,0cdd254f902bee86022e6cf93f54ec23,2
1499,0cdd254f902bee86022e6cf93f54ec23,0
1518,0cdd254f902bee86022e6cf93f54ec23,8
1771,0cdd254f902bee86022e6cf93f54ec23,6
2185,0cdd254f902bee86022e6cf93f54ec23,5
2338,0cdd254f902bee86022e6cf93f54ec23,3
2437,0cdd254f902bee86022e6cf93f54ec23,6
2689,0cdd254f902bee86022e6cf93f54ec23,0
3039,0cdd254f902bee86022e6cf93f54ec23,1
3040,0cdd254f902bee86022e6cf93f54ec23,9
3042,0cdd254f902bee86022e6cf93f54ec23,7
3051,0cdd254f902bee86022e6cf93f54ec23,4
3128,0cdd254f902bee86022e6cf93f54ec23,5
3278,0cdd254f902bee86022e6cf93f54ec23,7
3351,0cdd254f902bee86022e6cf93f54ec23,3
3597,0cdd254f902bee86022e6cf93f54ec23,4
3720,0cdd254f902bee86022e6cf93f54ec23,2
3867,0cdd254f902bee86022e6cf93f54ec23,6
4023,0cdd254f902bee86022e6cf93f54ec23,1
4024,0cdd254f902bee86022e6cf93f54ec23,2
4033,0cdd254f902bee86022e6cf93f54ec23,4
4163,0cdd254f902bee86022e6cf93f54ec23,7
836,8f65c91261b32eafe6950ca482b3cdce,10
1069,8f65c91261b32eafe6950ca482b3cdce,3
1325,8f65c91261b32eafe6950ca482b3cdce,5
1583,8f65c91261b32eafe6950ca482b3cdce,10
1498,8f65c91261b32eafe6950ca482b3cdce,8
1499,8f65c91261b32eafe6950ca482b3cdce,7
1518,8f65c91261b32eafe6950ca482b3cdce,7
1771,8f65c91261b32eafe6950ca482b3cdce,0
2185,8f65c91261b32eafe6950ca482b3cdce,8
2338,8f65c91261b32eafe6950ca482b3cdce,3
2437,8f65c91261b32eafe6950ca482b3cdce,0
2689,8f65c91261b32eafe6950ca482b3cdce,10
3039,8f65c91261b32eafe6950ca482b3cdce,8
3040,8f65c91261b32eafe6950ca482b3cdce,10
3042,8f65c91261b32eafe6950ca482b3cdce,7
3051,8f65c91261b32eafe6950ca482b3cdce,2
3128,8f65c91261b32eafe6950ca482b3cdce,4
3278,8f65c91261b32eafe6950ca482b3cdce,5
3351,8f65c91261b32eafe6950ca482b3cdce,7
3597,8f65c91261b32eafe6950ca482b3cdce,0
3720,8f65c91261b32eafe6950ca482b3cdce,0
3867,8f65c91261b32eafe6950ca482b3cdce,5
4023,8f65c91261b32eafe6950ca482b3cdce,1
4024,8f65c91261b32eafe6950ca482b3cdce,1
4033,8f65c91261b32eafe6950ca482b3cdce,6
4163,8f65c91261b32eafe6950ca482b3cdce,6
836,741c001f81aaf958327ca27edb249b9b,6
1069,741c001f81aaf958327ca27edb249b9b,1
1325,741c001f81aaf958327ca27edb249b9b,10
1583,741c001f81aaf958327ca27edb249b9b,10
1498,741c001f81aaf958327ca27edb249b9b,3
1499,741c001f81aaf958327ca27edb249b9b,6
1518,741c001f81aaf958327ca27edb249b9b,5
1771,741c001f81aaf958327ca27edb249b9b,4
2185,741c001f81aaf958327ca27edb249b9b,2
2338,741c001f81aaf958327ca27edb249b9b,7
2437,741c001f81aaf958327ca27edb249b9b,2
2689,741c001f81aaf958327ca27edb249b9b,6
3039,741c001f81aaf958327ca27edb249b9b,5
3040,741c001f81aaf958327ca27edb249b9b,1
3042,741c001f81aaf958327ca27edb249b9b,6
3051,741c001f81aaf958327ca27edb249b9b,10
3128,741c001f81aaf958327ca27edb249b9b,5
3278,741c001f81aaf958327ca27edb249b9b,2
3351,741c001f81aaf958327ca27edb249b9b,8
3597,741c001f81aaf958327ca27edb249b9b,2
3720,741c001f81aaf958327ca27edb249b9b,3
3867,741c001f81aaf958327ca27edb249b9b,5
4023,741c001f81aaf958327ca27edb249b9b,2
4024,741c001f81aaf958327ca27edb249b9b,4
4033,741c001f81aaf958327ca27edb249b9b,6
4163,741c001f81aaf958327ca27edb249b9b,0
836,85b2a0afe6de2b5487c02a7f154f94ac,5
1069,85b2a0afe6de2b5487c02a7f154f94ac,4
1325,85b2a0afe6de2b5487c02a7f154f94ac,1
1583,85b2a0afe6de2b5487c02a7f154f94ac,7
1498,85b2a0afe6de2b5487c02a7f154f94ac,0
1499,85b2a0afe6de2b5487c02a7f154f94ac,5
1518,85b2a0afe6de2b5487c02a7f154f94ac,0
1771,85b2a0afe6de2b5487c02a7f154f94ac,5
2185,85b2a0afe6de2b5487c02a7f154f94ac,9
2338,85b2a0afe6de2b5487c02a7f154f94ac,9
2437,85b2a0afe6de2b5487c02a7f154f94ac,0
2689,85b2a0afe6de2b5487c02a7f154f94ac,4
3039,85b2a0afe6de2b5487c02a7f154f94ac,5
3040,85b2a0afe6de2b5487c02a7f154f94ac,9
3042,85b2a0afe6de2b5487c02a7f154f94ac,9
3051,85b2a0afe6de2b5487c02a7f154f94ac,5
3128,85b2a0afe6de2b5487c02a7f154f94ac,3
3278,85b2a0afe6de2b5487c02a7f154f94ac,6
3351,85b2a0afe6de2b5487c02a7f154f94ac,9
3597,85b2a0afe6de2b5487c02a7f154f94ac,10
3720,85b2a0afe6de2b5487c02a7f154f94ac,6
3867,85b2a0afe6de2b5487c02a7f154f94ac,0
4023,85b2a0afe6de2b5487c02a7f154f94ac,0
4024,85b2a0afe6de2b5487c02a7f154f94ac,4
4033,85b2a0afe6de2b5487c02a7f154f94ac,4
4163,85b2a0afe6de2b5487c02a7f154f94ac,9
836,c1ee99bd8ab27fca9719e73ac465923a,6
1069,c1ee99bd8ab27fca9719e73ac465923a,9
1325,c1ee99bd8ab27fca9719e73ac465923a,2
1583,c1ee99bd8ab27fca9719e73ac465923a,1
1498,c1ee99bd8ab27fca9719e73ac465923a,9
1499,c1ee99bd8ab27fca9719e73ac465923a,5
1518,c1ee99bd8ab27fca9719e73ac465923a,7
1771,c1ee99bd8ab27fca9719e73ac465923a,1
2185,c1ee99bd8ab27fca9719e73ac465923a,6
2338,c1ee99bd8ab27fca9719e73ac465923a,8
2437,c1ee99bd8ab27fca9719e73ac465923a,8
2689,c1ee99bd8ab27fca9719e73ac465923a,6
3039,c1ee99bd8ab27fca9719e73ac465923a,6
3040,c1ee99bd8ab27fca9719e73ac465923a,2
3042,c1ee99bd8ab27fca9719e73ac465923a,0
3051,c1ee99bd8ab27fca9719e73ac465923a,6
3128,c1ee99bd8ab27fca9719e73ac465923a,2
3278,c1ee99bd8ab27fca9719e73ac465923a,7
3351,c1ee99bd8ab27fca9719e73ac465923a,9
3597,c1ee99bd8ab27fca9719e73ac465923a,10
3720,c1ee99bd8ab27fca9719e73ac465923a,10
3867,c1ee99bd8ab27fca9719e73ac465923a,8
4023,c1ee99bd8ab27fca9719e73ac465923a,2
4024,c1ee99bd8ab27fca9719e73ac465923a,7
4033,c1ee99bd8ab27fca9719e73ac465923a,10
4163,c1ee99bd8ab27fca9719e73ac465923a,3
836,db58ba9aa769e17f7b027dc6aade386b,7
1069,db58ba9aa769e17f7b027dc6aade386b,9
1325,db58ba9aa769e17f7b027dc6aade386b,10
1583,db58ba9aa769e17f7b027dc6aade386b,6
1498,db58ba9aa769e17f7b027dc6aade386b,6
1499,db58ba9aa769e17f7b027dc6aade386b,9
1518,db58ba9aa769e17f7b027dc6aade386b,6
1771,db58ba9aa769e17f7b027dc6aade386b,2
2185,db58ba9aa769e17f7b027dc6aade386b,1
2338,db58ba9aa769e17f7b027dc6aade386b,2
2437,db58ba9aa769e17f7b027dc6aade386b,7
2689,db58ba9aa769e17f7b027dc6aade386b,3
3039,db58ba9aa769e17f7b027dc6aade386b,3
3040,db58ba9aa769e17f7b027dc6aade386b,7
3042,db58ba9aa769e17f7b027dc6aade386b,6
3051,db58ba9aa769e17f7b027dc6aade386b,5
3128,db58ba9aa769e17f7b027dc6aade386b,4
